feat_acc,type=closest_bed=1469-gELF3-myc-elf3-1xELF4-ox-ZT10-17C_S16_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-11-27C_S15_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-8-1-17C_S12_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-8-1-27C_S13_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=HDAC-22-4DAG_S18_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=HDAC-27-4DAG_S19_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=gELF3myc-17C_S10_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA2-22C-mock_S1_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA3-22C-cycloheximide_S6_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA3-22C-mock_S4_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey
AT4G24640,2.20216,,2.14129,3.18434,2.5713,,2.78867,2.62212,2.79012,2.66613,2.02699,2.39449,2.40836
AT4G24644,2.26827,1.94934,2.31888,1.96769,2.5713,,2.78867,2.62212,2.79012,2.66613,2.02699,2.39449,2.40836
AT4G24650,2.31765,1.94934,2.31888,1.96769,2.14437,,3.58544,2.31548,2.5491900000000003,,2.14828,2.39449,1.52633
AT4G24660,2.64859,2.86733,2.53125,3.99436,2.8997,,3.11847,2.35821,2.24118,2.83409,2.2099900000000003,2.67453,2.19918
AT4G24670,1.7903,2.00831,2.10876,2.32545,2.28668,,3.11847,2.86173,2.42873,2.57921,2.14828,2.21489,1.98091
AT4G24680,1.7903,1.95015,2.10876,2.32545,2.28668,,2.78867,2.42042,2.42873,2.57921,2.14828,2.21489,1.98091
AT4G24690,1.85537,1.85741,2.49647,2.50434,2.42899,,2.78867,3.02552,2.91058,2.4923,2.02699,2.12509,2.33712
AT4G24700,2.31765,2.27857,2.49647,2.13791,2.14437,,3.18706,2.62212,2.1878,2.05775,2.14828,2.12509,2.12339
AT4G24710,1.71279,1.67356,2.14129,2.14657,1.5292,,2.72866,2.21872,2.16984,1.98887,2.51213,2.12509,2.4796
AT4G24730,2.1296,1.84237,2.85166,2.68322,2.42899,,2.39029,2.21872,2.82185,2.75304,2.14828,3.02311,2.33712
AT4G24740,,1.7461,2.67407,2.68322,3.08498,,3.18706,2.62212,2.91058,2.26657,2.63341,2.3046900000000003,2.12339
AT4G24750,2.16355,1.85741,2.76942,2.53403,3.08498,,2.39029,2.31548,2.78111,2.31848,2.87598,2.71836,2.47858
AT4G24760,1.92635,2.0884400000000003,2.31888,2.32545,2.5713,,2.39029,1.7882,2.5491900000000003,2.04039,2.11966,2.5741,2.26587
AT4G24770,1.85537,1.94934,2.67407,3.7565,3.42517,,2.15488,2.42042,3.15151,2.23157,2.63341,3.20272,2.62208
AT4G24780,2.28127,1.7654900000000002,3.02925,2.6375900000000003,2.5713,,2.39029,2.62212,2.30826,2.57921,2.63341,1.94571,2.36915
AT4G24790,2.31765,2.33458,2.53125,3.7565,3.99441,,2.78867,,3.03104,2.57921,3.23983,2.93331,2.40836
AT4G24800,2.03313,2.04127,3.3805400000000003,2.14657,3.42517,,2.62026,2.44769,1.7059400000000002,2.4923,1.89428,1.78042,2.12688
AT4G24805,,1.94934,3.20685,2.8621,3.42517,,2.78867,2.62212,2.79012,2.4923,2.51213,2.6639,2.06324
AT4G24810,2.62583,2.04127,2.31888,3.53816,3.61991,,2.43366,2.01701,2.66965,2.23157,2.3017,2.7537,2.19463
AT4G24820,2.47174,,3.02925,2.50434,2.14885,,2.46272,2.12252,3.03104,2.05775,2.53523,2.39449,1.98091
AT4G24830,2.62583,2.22512,2.49647,2.47671,2.28668,,2.78867,,2.66965,1.88393,2.63341,2.3046900000000003,1.77246
AT4G24840,1.85537,1.85741,2.14129,3.04098,2.85592,,2.85842,2.62212,2.30826,2.4923,2.3908400000000003,2.6639,2.05215
AT4G24860,2.00946,1.94934,2.85166,4.1142699999999985,2.42899,,2.78867,2.31548,2.42873,2.92686,2.18494,2.39449,2.33712
AT4G24880,2.00946,2.00831,2.85166,2.83052,1.85975,,2.78867,1.81531,2.42873,2.40539,2.06818,2.39449,2.33712
AT4G24890,2.31765,2.04127,1.90706,2.14657,2.71035,,2.39029,3.4732199999999995,2.42873,2.01738,2.14828,2.12509,2.05215
AT4G24900,,1.51049,3.02925,1.96769,2.14437,,3.18706,2.42042,2.42873,2.05775,2.26956,2.12509,2.05215
AT4G24910,2.52752,2.28859,2.49647,2.77609,2.99824,,2.4729,2.42042,2.30826,2.40539,2.3908400000000003,2.3046900000000003,2.62208
AT4G24920,2.47174,1.94934,2.49647,3.21986,2.99824,,3.15106,,2.30826,2.58531,2.41846,2.3046900000000003,2.62208
AT4G24930,1.92689,2.31705,2.85166,3.21986,2.34831,,3.18706,2.21872,2.06733,2.58531,2.41846,1.98073,2.13246
AT4G24940,2.47174,1.94934,2.49647,3.21986,2.99824,,3.15106,2.21872,2.30826,2.58531,2.41846,2.3046900000000003,2.62208
AT4G24950,2.31765,2.31705,2.85166,2.65362,2.14437,,3.18706,2.42042,2.30826,2.40539,1.66314,2.03528,2.12339
AT4G24960,2.31765,2.31705,2.14129,3.57345,2.42899,,2.78867,2.42042,2.91058,2.4923,2.5093,2.5741,2.40836
AT4G24970,,1.97659,3.5620300000000005,2.68322,2.14437,,2.39029,2.01701,3.3924300000000005,3.36141,2.65199,2.5741,2.40836
AT4G24972,2.39812,2.25722,2.49647,2.2998,2.93339,,3.18706,2.01701,2.54608,2.23157,2.23592,1.5133299999999998,1.87211
AT4G24973,2.16355,,2.31888,2.50434,2.93339,,2.78867,,2.31141,2.31848,1.90571,1.55226,1.87211
AT4G24974,2.16355,,,,,,3.58544,,,,,,
AT4G24975,2.16355,,,,,,3.58544,,,,,,
AT4G24980,1.92689,2.18817,2.30476,2.46588,2.3905,,2.43366,2.61915,1.94687,2.23157,2.88551,2.20326,2.19463
AT4G24990,2.00946,2.22512,2.31888,2.6446400000000003,2.81751,,2.78867,2.01701,2.70796,2.23157,2.75469,1.66247,2.01859
AT4G25000,2.31765,2.1332,3.02925,2.6446400000000003,2.81751,,2.50112,2.42042,2.70796,2.21254,2.44558,2.4843,1.83843
AT4G25010,2.20216,2.2441,1.64349,,,,2.99458,2.24786,2.40112,1.57404,,,
AT4G25020,2.0127,1.85741,2.85166,2.35995,2.85592,,2.39029,2.31548,2.79012,2.75304,3.35256,2.63251,2.55084
AT4G25030,2.0127,,2.85166,2.35995,2.85592,,2.39029,2.31548,2.79012,2.75304,3.35256,2.39449,2.19463
AT4G25040,1.94961,2.15758,2.49647,2.14657,2.42899,,2.14381,2.18558,1.82641,2.14466,2.2099900000000003,2.5741,1.98091
AT4G25050,2.31032,2.04127,2.21597,2.6375900000000003,1.88024,,2.4963,3.02552,2.42576,2.23157,2.3908400000000003,1.76588,1.98091
AT4G25070,3.24221,2.04127,2.68889,2.6375900000000003,3.28286,,2.4963,3.02552,2.66965,2.61382,2.3908400000000003,2.3046900000000003,2.33712
AT4G25080,2.00946,2.40898,2.14129,2.8621,2.23129,,2.85842,3.02552,2.66965,3.03985,3.00227,2.5741,2.26587
AT4G25090,2.33945,1.7654900000000002,2.14129,3.04098,2.55005,,2.85842,1.92957,2.51459,2.3325400000000003,2.20568,2.17968,1.90967
AT4G25100,2.0127,,2.14129,3.33169,2.14885,,2.85842,2.62212,2.77597,2.16551,2.30729,1.94548,2.54113
AT4G25110,2.16355,2.1332,1.96369,2.32545,2.5713,,2.78867,2.42042,2.30826,1.76521,2.02699,2.21489,2.26587
AT4G25120,2.00946,2.1332,1.96369,2.32545,2.5713,,1.62244,2.42042,2.30826,1.76521,2.06818,2.21489,2.12339
AT4G25130,2.06488,,2.49647,2.47671,3.28286,,3.18706,2.01701,2.5491900000000003,2.40539,2.26956,2.6639,2.40836
AT4G25140,2.31765,2.40898,2.31888,2.47671,2.5713,,2.78867,2.82382,2.42873,2.40539,2.51213,2.6639,2.40836
AT4G25150,2.16355,1.94934,2.49647,2.83052,2.71361,,2.78867,2.42042,2.1878,2.4923,1.78443,2.4843,2.4796
AT4G25160,1.44541,1.67356,2.31888,2.32545,2.42899,,2.78867,,3.03867,2.66613,2.26956,1.85986,1.98091
AT4G25170,1.70127,1.67356,2.43988,2.32545,2.99824,,2.78867,,3.03867,2.66613,2.26956,2.12509,1.98091
AT4G25180,2.00946,1.53531,2.49647,2.50434,2.28668,,2.39029,1.81531,2.5491900000000003,2.23157,2.26956,2.21489,1.90967
AT4G25190,2.00946,,2.49647,2.50434,2.71361,,3.18706,2.42042,2.5491900000000003,2.4923,2.51213,2.39449,1.90967
AT4G25200,2.00946,1.53531,2.49647,2.50434,2.71361,,3.18706,2.42042,2.5491900000000003,2.4923,2.51213,2.21489,1.90967
AT4G25210,2.00946,,2.49647,2.50434,2.71361,,3.18706,2.42042,2.5491900000000003,2.4923,2.51213,2.39449,1.90967
AT4G25220,2.00946,,2.31888,2.14657,,,2.78867,2.82382,,,1.78443,1.44655,1.42164
AT4G25225,2.31488,2.1332,1.96369,2.50434,2.41632,,2.39029,2.21872,2.27746,1.88393,1.89428,1.77761,2.12339
AT4G25230,2.0407,1.67488,,2.50434,2.14437,,2.33885,3.01255,2.30826,1.88393,2.00638,2.19503,2.12339
AT4G25240,1.81941,2.04127,2.0583400000000003,2.50434,2.85592,,2.78867,2.12396,3.03104,1.97084,2.26956,1.96253,2.05215
AT4G25250,1.3238299999999998,1.7167400000000002,3.32648,2.51088,2.6543,,1.95643,,,,,,
AT4G25260,2.3090200000000003,2.0122,2.67046,3.64164,3.22438,1.78964,,2.6087700000000003,,,,,
AT4G25270,2.3090200000000003,2.10005,2.50615,3.64164,3.22438,1.78964,,2.6087700000000003,,,,,
AT4G25280,2.27881,2.10005,2.18686,3.33629,3.1116200000000003,1.78964,,2.11659,,,,,
AT4G25290,2.03408,2.03496,2.27926,2.19953,2.39989,3.61139,,2.1290400000000003,,,,,
AT4G25300,2.27881,1.82679,2.51142,3.33629,3.1116200000000003,3.61139,,2.2672,,,,,
AT4G25310,2.20696,2.03496,1.82798,2.19953,1.92782,2.66341,,2.1290400000000003,,,,,
AT4G25315,1.51201,1.44397,2.33237,2.6088400000000003,2.27128,1.79365,,,,,,,
AT4G25320,1.98546,2.07587,2.33237,2.6088400000000003,2.07544,1.7777,,2.07367,,,,,
AT4G25330,1.76402,1.63302,2.02139,2.6088400000000003,2.27128,1.79365,,2.25393,,,,,
AT4G25340,1.86778,1.7578900000000002,2.06543,2.03873,1.8858,1.77561,,2.20147,,,,,
AT4G25350,2.02523,1.81935,1.78647,2.71739,1.8898,1.78259,,1.7707,,,,,
AT4G25360,2.02523,1.81935,1.6586,2.10167,1.97982,1.75046,,1.7325,,,,,
AT4G25370,1.92397,1.46953,2.18032,2.61285,2.2769,1.73754,,1.7325,,,,,
AT4G25380,1.92777,1.85626,3.70813,3.99059,3.63413,1.78723,,2.13689,,,,1.38469,
AT4G25386,2.10237,1.85626,3.70813,3.99059,3.63413,1.78723,,2.13689,,,,1.38469,
AT4G25390,2.32495,1.85559,2.45001,2.3142400000000003,2.14277,,,1.4127,,,,,
AT4G25400,2.10237,1.9649,3.70813,3.99059,3.63413,1.78723,,2.13689,,,,1.38469,
AT4G25410,1.71494,1.40544,,1.7935299999999998,1.57525,,,1.84395,,,,,
AT4G25420,2.87461,2.13943,1.86369,2.07247,2.11135,2.66655,,5.08487,,,,,
AT4G25430,1.80822,2.07673,2.1829400000000003,2.41303,2.37697,,,2.37978,,,,,
AT4G25433,2.05275,1.80885,,1.85557,1.7808,,,1.94992,,,,,
AT4G25434,2.32651,1.87832,2.84427,3.54106,3.0906700000000003,,,2.42653,,,,,
AT4G25440,1.95128,2.41396,3.00172,3.31065,3.77231,,1.7400799999999998,2.37004,2.12847,,1.82079,1.78042,
AT4G25450,1.56651,,,2.02237,2.24059,,2.35101,1.79316,3.08192,2.38215,2.64142,1.85273,1.7171299999999998
AT4G25470,2.47174,,2.21597,1.82764,1.76323,,2.50112,2.01701,3.08192,2.38215,2.64142,1.74902,1.77246
AT4G25480,1.7747099999999998,2.10385,2.05111,2.67623,1.9142,,2.31491,3.03187,2.63233,2.7497,2.7214,2.20326,1.77246
AT4G25490,3.24221,2.40898,2.31888,2.50434,3.2789,,2.78867,2.62212,3.74924,2.66613,3.3392,2.3916,2.12339
AT4G25500,3.24221,2.40898,2.31888,2.50434,3.2789,,2.78867,2.62212,3.74924,2.66613,3.3392,2.3916,2.12339
AT4G25510,2.16715,,2.49647,2.50434,2.01512,,1.99191,2.1033,2.1878,2.14466,1.78443,2.03528,2.19463
AT4G25515,,,2.49647,2.50434,2.71361,,2.78867,2.21872,2.1878,2.14466,2.3908400000000003,2.5741,2.19463
AT4G25520,,,2.05111,2.00495,,,2.78867,2.01701,2.0026200000000003,1.66969,1.72348,1.86575,
AT4G25530,1.80677,1.67643,2.31888,2.12289,2.71361,,2.15488,2.01701,2.30826,1.83976,1.95142,,
AT4G25540,1.85537,1.7654900000000002,2.49647,2.68322,2.5823400000000003,,2.78867,1.60562,2.30826,2.01738,2.26956,2.11741,2.13246
AT4G25550,2.16355,1.7654900000000002,2.14129,3.05405,2.14437,,2.78867,2.21872,2.30826,1.98887,2.26956,2.18105,1.90967
AT4G25560,1.88346,1.91893,2.49647,2.68322,2.5713,,2.90794,2.25941,1.83308,2.23157,2.65199,2.28911,1.90967
AT4G25570,,1.67356,2.67407,3.04098,2.42899,,2.39029,3.22722,3.15151,2.4923,2.3908400000000003,2.7537,2.26587
AT4G25580,2.31488,2.04127,2.37361,2.68322,2.42899,,2.39029,3.22722,3.15151,2.4923,2.3908400000000003,2.7537,2.14165
AT4G25590,2.20216,1.7594,1.96369,2.32274,2.5713,,2.15488,2.0873,2.18513,2.0249,2.14828,2.3046900000000003,1.90967
AT4G25600,2.20216,1.7594,2.67407,2.83052,2.42899,,2.39029,2.42042,2.1878,2.14466,2.14828,2.3046900000000003,2.26587
AT4G25610,,1.67488,1.96369,2.43135,2.67061,,2.38825,2.35178,2.3896900000000003,1.93445,2.14828,2.8042,1.90967
AT4G25620,2.40008,,2.04831,1.7445700000000002,2.3224,,1.94904,1.60562,2.12597,2.20967,2.14448,1.8572,
AT4G25630,,1.83791,2.15638,1.94349,2.66233,,2.32065,1.92889,3.15942,2.4031700000000003,2.70006,2.31542,1.96736
AT4G25640,2.47174,2.40898,2.67407,3.21986,2.41632,,2.67336,2.01701,2.69793,2.10258,2.75469,2.30344,3.19201
AT4G25650,,1.58333,3.02925,2.49877,2.5823400000000003,,2.39029,2.47465,2.9232,2.4923,2.7463900000000003,2.60664,2.08012
AT4G25660,2.47174,2.40898,1.9007,3.21986,2.5713,,2.39029,2.47465,2.30826,2.78423,2.7463900000000003,2.60664,2.34013
AT4G25670,,1.79893,2.31888,2.14657,1.79296,,2.15488,1.92674,2.37914,2.07971,2.3866,2.59543,2.50398
AT4G25672,,1.79893,2.31888,2.14657,1.79296,,2.15488,1.92674,2.37914,2.07971,2.3866,2.59543,2.50398
AT4G25680,,1.79893,2.31888,2.14657,1.79296,,2.15488,1.92674,2.37914,2.07971,2.0659400000000003,2.59543,2.50398
AT4G25690,2.16355,2.0386900000000003,2.14129,2.32545,3.08498,,2.70073,1.92674,3.03104,2.40539,2.38815,1.85344,1.765
AT4G25692,2.16355,2.0386900000000003,2.14129,2.32545,3.08498,,2.70073,1.92674,3.03104,2.40539,2.38815,1.85344,1.765
AT4G25700,1.65775,1.67643,2.31888,3.04098,2.73047,,2.39029,3.02552,2.9831,2.10258,2.87598,2.39449,2.76456
AT4G25707,,2.1332,2.85166,3.04098,2.00206,,2.78867,1.81531,2.30826,2.10258,2.87598,2.3046900000000003,2.62208
AT4G25710,1.54718,2.31705,2.85166,2.3335,2.71361,,2.78867,2.21872,2.1878,2.36699,2.53523,3.02311,2.8358
AT4G25720,2.16355,2.22512,2.84653,2.68322,2.81751,,2.46272,2.21872,2.42873,2.44341,2.41846,2.4843,2.8358
AT4G25730,2.16355,2.1332,2.8083400000000003,2.65362,2.5713,,2.78867,2.21872,2.25555,2.41682,2.3017,2.39449,2.19463
AT4G25740,2.31765,1.84237,2.8083400000000003,2.95577,2.5823400000000003,,3.4027,2.12252,2.5491900000000003,2.41682,2.30729,2.93331,2.69332
AT4G25750,2.6227,2.1332,2.85166,2.8621,3.42517,,2.78629,2.62212,2.66965,2.83995,3.72496,3.11291,2.40836
AT4G25760,2.6227,2.1332,2.85166,2.50434,2.28668,,3.18706,2.62212,2.5509,2.61382,2.63341,1.72256,2.23185
AT4G25770,2.31488,1.85983,,1.96769,1.85975,,2.50112,1.92802,3.3924300000000005,,2.51213,2.12509,2.12339
AT4G25780,2.00946,1.85741,2.43988,2.50434,2.71361,,3.18706,2.45385,3.3924300000000005,2.14466,2.51213,2.21489,2.12339
AT4G25790,1.92759,1.94934,2.31888,2.50434,2.71361,,2.39029,,2.5491900000000003,2.31848,2.60663,2.51079,2.33422
AT4G25800,2.31488,1.7632599999999998,,2.50434,1.88732,,2.50112,,2.41162,2.23157,2.60663,2.51079,2.33422
AT4G25810,2.16355,1.94934,2.31888,3.11134,2.71361,,2.78867,2.70139,2.5491900000000003,2.57921,2.3908400000000003,2.4843,2.26587
AT4G25820,,1.7654900000000002,2.14129,3.11134,2.14437,,2.85842,2.70139,2.5491900000000003,2.75304,2.51213,2.3046900000000003,2.26587
AT4G25830,2.9340200000000003,2.33313,2.59695,1.96769,2.78213,,2.70073,2.0873,2.30544,2.03297,1.757,1.92785,1.99402
AT4G25835,2.22865,2.04127,2.85166,2.50434,2.1594900000000004,,2.70073,2.21872,2.30544,2.66613,2.87598,2.5741,2.4796
AT4G25840,1.87327,2.00831,2.85166,3.34656,3.28286,,2.39029,2.21872,2.8469,2.66613,2.53523,3.3782400000000004,2.62208
AT4G25845,2.16355,,3.45931,3.08284,2.7114700000000003,,2.78867,2.82382,2.42873,2.05775,3.23618,2.12509,2.36915
AT4G25850,2.16355,,3.45931,3.08284,2.7114700000000003,,2.78867,2.82382,2.42873,2.05775,3.23618,2.12509,2.36915
AT4G25860,2.16355,1.94934,1.42552,2.48907,,,2.50112,,,,,,
AT4G25870,1.85316,2.47377,2.22123,3.04098,2.42899,,2.85842,2.72955,2.1878,1.7617599999999998,2.17624,2.6639,
AT4G25880,1.85316,2.47377,3.00417,2.37242,2.18633,,2.85842,2.2162,2.40707,2.54829,2.17624,2.58356,2.1996900000000004
AT4G25890,2.23797,2.1332,2.67407,2.32545,2.11428,,2.65217,,2.42873,1.7617599999999998,2.75469,1.64687,2.12688
AT4G25900,2.23797,2.1332,2.67407,2.32545,2.85592,,2.65217,1.81531,2.5491900000000003,2.13798,2.75469,2.8042,2.20169
AT4G25910,2.23797,1.58163,2.49647,2.50434,2.11428,,2.39029,,2.1878,2.05775,2.3908400000000003,2.39449,2.55084
AT4G25920,2.31765,1.58163,2.67407,2.68322,2.28668,,2.39029,3.02552,2.1878,2.05775,2.63341,2.7537,2.55084
AT4G25930,2.31765,2.22512,2.14129,2.50434,2.28668,,2.78867,3.02552,1.82641,1.97084,2.14828,2.12509,2.19463
AT4G25940,1.94961,1.59346,,2.50434,2.41632,,2.39029,2.70139,2.91058,2.92686,2.14828,,2.06324
AT4G25950,1.79543,,,2.3651,2.41632,,1.84704,,3.24153,,2.14828,,2.08883
AT4G25960,1.79543,,,2.50142,2.28258,,1.99191,1.93347,3.24153,2.18467,1.78443,2.44481,2.08883
AT4G25970,1.92759,,2.14129,1.7888099999999998,2.71361,,2.78867,3.22722,2.42873,1.79702,2.3908400000000003,1.77761,1.98091
AT4G25980,2.16355,1.59945,1.96369,2.32545,2.18633,,2.78867,2.1558,2.1878,2.75304,1.95142,2.03156,2.26587
AT4G25990,2.18605,1.99617,2.85166,2.50434,2.71361,,3.20953,2.42042,2.66965,2.57921,2.14828,2.21489,2.62208
AT4G26000,1.44639,1.99617,1.78262,2.49877,2.99824,,3.20953,1.92802,1.7601,1.7101099999999998,1.78443,2.21489,2.40836
AT4G26005,2.9340200000000003,2.22512,1.7861,1.7888099999999998,2.28668,,3.58544,1.92392,2.30826,2.18779,2.02699,2.11741,1.90967
AT4G26010,2.31765,1.94934,2.14129,1.3882,2.28668,,2.78867,2.54776,2.30826,2.3582,2.02699,2.21489,1.90967
AT4G26020,2.33945,2.39845,2.3277,1.60113,3.27114,,2.70407,1.75275,1.73501,2.09576,1.90571,1.64687,1.4648
AT4G26030,2.47174,2.39845,2.3277,1.60113,3.27114,,2.78867,1.92392,1.94687,2.09576,2.02699,2.03528,1.55088
AT4G26040,2.33945,2.39845,2.3277,1.93283,3.27114,,2.70407,1.90026,2.16984,2.09576,,1.92785,1.4648
AT4G26050,2.0407,1.84296,,1.3882,,,1.90376,,2.30061,,,,
AT4G26055,2.9340200000000003,2.31705,2.21597,2.64202,1.99726,,2.46272,1.92674,1.45042,1.6345299999999998,2.38815,2.11741,1.83843
AT4G26060,2.9340200000000003,2.31705,2.72117,2.28456,2.24059,,2.35345,1.92674,2.16569,1.84297,2.38815,1.91396,2.09831
AT4G26070,2.9340200000000003,2.31705,2.72117,2.28456,2.24059,,1.5392,1.92674,2.16569,1.6345299999999998,2.38815,2.11741,1.83843
AT4G26080,1.56651,1.61131,2.53125,2.10993,2.90808,,2.15488,2.21872,2.90703,1.76833,2.63045,1.70249,2.25975
AT4G26090,1.56651,1.61131,2.17497,2.10993,2.90808,,2.15488,2.21872,2.90703,1.76833,2.63045,1.70249,1.9326
AT4G26100,,2.04127,2.31621,2.50434,2.5713,,2.39029,,2.30826,2.31848,2.63341,2.39449,2.4796
AT4G26110,,2.04127,2.18251,2.50434,2.5713,,,,2.30826,2.31848,2.63341,2.39449,2.4796
AT4G26120,2.31765,2.40898,2.49647,2.9942900000000003,1.85975,,2.39029,2.70139,2.06733,1.84697,2.14828,,
AT4G26130,2.33945,2.1902,2.14129,1.95629,2.00206,,1.95917,,2.0102,2.57921,2.05268,2.1543400000000004,2.13246
AT4G26140,2.15175,2.16063,2.0583400000000003,2.64452,2.06848,,2.31491,2.06221,2.41162,,2.01539,2.00296,2.10855
AT4G26150,2.3313900000000003,,,1.50395,,,1.87908,2.09305,1.92805,1.84665,,,
AT4G26160,2.3313900000000003,1.85741,2.05111,2.05523,2.1791,,2.4963,2.09305,2.19398,2.46522,1.98064,2.39319,1.75226
AT4G26170,2.16355,1.9769999999999999,2.05111,2.32545,2.11428,,2.46272,2.61915,2.19398,2.46522,1.98064,2.3046900000000003,1.75226
AT4G26180,1.85537,2.1332,2.49647,2.50434,2.42899,,2.78867,2.31548,2.27746,2.31848,2.88551,2.6639,2.26587
AT4G26190,2.6590700000000003,2.50091,2.31888,1.7888099999999998,,,2.59449,2.21563,2.1741900000000003,1.97084,2.17624,1.94548,2.19463
AT4G26200,2.48018,1.94753,1.42552,2.56903,2.68378,,2.70407,2.28938,2.89621,2.6989400000000003,3.20154,2.20011,3.22873
AT4G26210,1.99239,1.37317,2.02345,1.80467,,,2.31491,,2.33466,2.72425,2.72836,1.76588,2.03824
AT4G26220,1.99239,2.1332,2.53125,2.14657,1.57513,,2.78867,,1.73935,2.40539,2.02699,1.76588,2.03824
AT4G26230,1.92759,2.1332,2.53125,3.3947800000000004,3.08498,,2.78867,1.7366099999999998,2.54608,2.40539,2.3908400000000003,2.84351,2.55084
AT4G26240,2.0407,1.49377,2.14129,2.02237,2.14437,,2.39029,,2.30826,1.79702,2.99726,2.03156,1.95705
AT4G26250,1.85537,2.31705,2.31888,2.50434,2.5713,,2.50112,2.82382,2.30826,2.05775,2.99726,2.03156,1.98091
AT4G26260,2.09912,1.97514,2.30634,2.3651,2.5605900000000004,,2.73999,,1.7059400000000002,2.16399,1.52888,,
AT4G26270,2.62583,2.1332,1.96369,2.14657,2.28668,,2.59449,2.12252,1.90807,1.97084,2.76875,2.03528,2.26587
AT4G26280,2.51168,2.1332,2.31888,3.12602,2.7305900000000003,,2.59449,2.7437400000000003,2.3206900000000004,1.97084,2.76875,2.03528,2.334
AT4G26288,2.62583,2.1332,2.31888,3.12602,2.7305900000000003,,2.59449,2.7437400000000003,2.3206900000000004,1.97084,2.76875,2.03528,2.334
AT4G26290,2.51168,2.1332,2.31888,3.12602,1.99726,,1.99191,2.21872,2.3206900000000004,,,,1.59521
AT4G26300,2.9340200000000003,1.67356,2.39759,2.50434,2.5713,,2.85842,,1.7059400000000002,2.06343,2.14828,2.12509,1.90967
AT4G26310,1.92759,1.3970200000000002,,2.65362,2.00206,,2.99458,,2.1526400000000003,1.7101099999999998,,2.1480900000000003,
AT4G26320,2.8339,1.3970200000000002,2.29714,2.63127,1.57477,,3.58544,1.92957,2.1526400000000003,1.7101099999999998,1.90571,2.1480900000000003,1.92479
AT4G26330,2.8339,1.85741,2.31888,2.63127,1.57477,,3.58544,2.21872,2.1526400000000003,1.7101099999999998,1.90571,2.1480900000000003,1.92479
AT4G26340,2.16355,,2.85166,2.50434,,,2.50112,2.01701,1.82641,,1.78443,1.94548,2.26587
AT4G26350,1.70127,,1.96369,2.47671,1.85975,,2.78867,2.01701,1.94687,1.7101099999999998,1.90571,2.03528,1.83843
AT4G26370,1.97428,,,1.94599,1.67133,,2.39029,3.22722,2.78671,,,1.85568,
AT4G26380,1.97428,,,1.8668,2.42899,,2.39029,3.22722,2.78671,,,1.85568,
AT4G26390,,,2.67407,2.3335,2.28668,,2.50112,2.42042,,1.97084,1.90571,2.21489,1.90967
AT4G26400,2.62583,,3.5620300000000005,2.95577,3.21871,,3.18706,1.81531,3.27197,2.14466,2.41846,2.45368,2.40836
AT4G26410,2.62583,,3.5620300000000005,2.95577,3.21871,,3.18706,2.18558,3.27197,2.40539,2.51213,2.45368,2.40836
AT4G26420,2.00946,2.22512,2.1912700000000003,1.7888099999999998,2.00206,,2.78867,2.38427,2.06733,2.06343,1.95142,2.03528,1.90967
AT4G26430,2.00946,2.22512,2.1912700000000003,1.7888099999999998,2.07989,,2.78867,2.38427,2.06733,2.06343,1.95142,2.03528,1.90967
AT4G26440,2.00946,,2.1912700000000003,2.14657,2.00206,,2.16326,,2.06733,1.6933,1.66314,2.12509,1.58787
AT4G26450,2.00946,,2.68889,2.32545,2.42899,,2.16326,2.42042,2.06733,1.54154,2.3908400000000003,2.1532,2.05215
AT4G26455,1.6530200000000002,2.04127,2.85166,2.65362,2.95125,,3.18706,2.42042,2.79012,2.23157,3.48239,2.21489,2.40836
AT4G26460,1.89536,2.04127,2.49647,2.39777,2.14437,,3.11847,2.01701,2.4357900000000003,1.91115,1.98064,2.21489,1.78635
AT4G26466,1.89536,1.82573,,2.39777,1.5292,,3.11847,1.81531,2.4357900000000003,1.91115,,,1.78635
AT4G26470,1.89536,1.82573,2.85166,2.25592,,,3.11847,1.81531,2.4357900000000003,1.91115,2.18494,1.64687,1.78635
AT4G26480,2.28127,2.56147,2.49303,2.61233,2.4882,,2.43366,2.40843,1.84697,1.86281,2.14912,2.0403,2.13246
AT4G26483,2.28127,,2.49303,2.38125,2.4882,,2.56203,1.92566,1.71138,2.08601,2.14912,1.63501,1.7109299999999998
